batter,pitch_type,pitch_name,family,pitches,whiff,slg,xwoba
656305,ST,Sweeper,Breaking,135,0.16363636363636364,0.5,0.27843862068965514
656305,FC,Cutter,Fastball,131,0.14754098360655737,0.2916666666666667,0.2627776
656305,CH,Changeup,Offspeed,110,0.23529411764705882,0.3870967741935484,0.3451885714285714
656305,CU,Curveball,Breaking,65,0.14285714285714285,1.0,0.4549230769230769
656305,FS,Splitter,Offspeed,26,0.5,0.0,0.10553142857142858
656413,FF,4-Seam FB,Fastball,53,0.4444444444444444,0.3125,0.34346535714285714
656413,SL,Slider,Breaking,28,0.4,0.14285714285714285,0.08366666666666667
656413,SI,Sinker,Fastball,27,0.6153846153846154,0.5,0.46581333333333336
656484,FF,4-Seam FB,Fastball,264,0.20945945945945946,0.3137254901960784,0.32575615384615386
656484,SL,Slider,Breaking,133,0.5,0.21621621621621623,0.22833621621621622
656484,CH,Changeup,Offspeed,120,0.39705882352941174,0.24242424242424243,0.20344606060606063
656484,CU,Curveball,Breaking,65,0.42857142857142855,0.6363636363636364,0.31029999999999996
656484,SI,Sinker,Fastball,64,0.08108108108108109,0.5,0.3038310714285714
656484,FC,Cutter,Fastball,61,0.2727272727272727,0.38461538461538464,0.3331111111111111
656484,ST,Sweeper,Breaking,44,0.5714285714285714,0.26666666666666666,0.1772
656484,FS,Splitter,Offspeed,34,0.6,0.3,0.22270000000000004
656537,FF,4-Seam FB,Fastball,272,0.30952380952380953,0.6166666666666667,0.36341812500000004
656537,SI,Sinker,Fastball,167,0.25,0.15151515151515152,0.18695015151515149
656537,SL,Slider,Breaking,132,0.35,0.35714285714285715,0.2846760975609756
656537,CH,Changeup,Offspeed,93,0.3404255319148936,0.391304347826087,0.3413509090909091
656537,FC,Cutter,Fastball,74,0.3023255813953488,0.5,0.28642888888888884
656537,ST,Sweeper,Breaking,62,0.3,0.4166666666666667,0.25606545454545454
656537,CU,Curveball,Breaking,61,0.5625,0.5,0.10790909090909091
656555,FF,4-Seam FB,Fastball,424,0.26291079812206575,0.43023255813953487,0.32595480198019805
656555,SI,Sinker,Fastball,246,0.24074074074074073,0.3442622950819672,0.3341646376811594
656555,SL,Slider,Breaking,210,0.34285714285714286,0.53125,0.32745067567567565
656555,FC,Cutter,Fastball,138,0.3870967741935484,0.34615384615384615,0.19582074074074074
656555,ST,Sweeper,Breaking,135,0.39622641509433965,0.42857142857142855,0.23216275862068966
656555,CH,Changeup,Offspeed,114,0.46511627906976744,0.32,0.2274096551724138
656555,CU,Curveball,Breaking,73,0.2777777777777778,0.5454545454545454,0.25831107142857146
656555,FS,Splitter,Offspeed,36,0.5882352941176471,0.42857142857142855,0.261965
656577,FF,4-Seam FB,Fastball,106,0.2857142857142857,0.25,0.13261684210526314
656577,SI,Sinker,Fastball,46,0.16666666666666666,0.3125,0.2453314705882353
656577,SL,Slider,Breaking,45,0.4482758620689655,0.9166666666666666,0.4499000000000001
656577,CH,Changeup,Offspeed,30,0.3333333333333333,0.375,0.205625
656577,CU,Curveball,Breaking,26,0.2,0.4,0.25293916666666666
656582,FF,4-Seam FB,Fastball,77,0.23529411764705882,0.14285714285714285,0.24904
656582,SI,Sinker,Fastball,58,0.08,0.4,0.36974999999999997
656582,SL,Slider,Breaking,38,0.25,0.2222222222222222,0.30281714285714284
656582,CH,Changeup,Offspeed,36,0.375,0.375,0.23328666666666667
656582,ST,Sweeper,Breaking,30,0.2,0.0,0.34936
656716,FF,4-Seam FB,Fastball,600,0.11513157894736842,0.3826086956521739,0.277865625
656716,SI,Sinker,Fastball,221,0.0625,0.2222222222222222,0.34333393939393936
656716,CH,Changeup,Offspeed,178,0.2717391304347826,0.18604651162790697,0.23069818181818186
656716,SL,Slider,Breaking,161,0.25609756097560976,0.2564102564102564,0.317280875
656716,CU,Curveball,Breaking,151,0.20754716981132076,0.23529411764705882,0.24272407894736844
656716,FC,Cutter,Fastball,146,0.16,0.3783783783783784,0.2987863157894737
656716,ST,Sweeper,Breaking,85,0.26666666666666666,0.4,0.4022663888888889
656716,FS,Splitter,Offspeed,72,0.325,0.08333333333333333,0.1792288
656775,FF,4-Seam FB,Fastball,759,0.2193877551020408,0.3374233128834356,0.2827746174863388
656775,SI,Sinker,Fastball,293,0.1388888888888889,0.36,0.2916148192771084
656775,SL,Slider,Breaking,215,0.27049180327868855,0.3090909090909091,0.19726916666666666
656775,CH,Changeup,Offspeed,170,0.23376623376623376,0.4,0.295283875
656775,FC,Cutter,Fastball,152,0.2571428571428571,0.27586206896551724,0.19900484848484853
656775,ST,Sweeper,Breaking,128,0.16129032258064516,0.4090909090909091,0.14321454545454546
656775,CU,Curveball,Breaking,124,0.36,0.19230769230769232,0.2550998214285714
656775,FS,Splitter,Offspeed,56,0.19230769230769232,0.4166666666666667,0.24775
656775,KC,Knuckle-Curve,Breaking,37,0.0625,1.0,0.43412000000000006
656811,FF,4-Seam FB,Fastball,497,0.16326530612244897,0.5354330708661418,0.3176935984848485
656811,SI,Sinker,Fastball,300,0.07874015748031496,0.3924050632911392,0.3899927976190476
656811,SL,Slider,Breaking,213,0.33035714285714285,0.42592592592592593,0.2903709482758621
656811,CH,Changeup,Offspeed,173,0.28205128205128205,0.3225806451612903,0.3409084285714286
656811,FC,Cutter,Fastball,165,0.17105263157894737,0.4411764705882353,0.3022696153846154
656811,CU,Curveball,Breaking,137,0.3,0.4,0.22651612903225807
656811,ST,Sweeper,Breaking,126,0.35185185185185186,0.28125,0.26797984375
656811,KC,Knuckle-Curve,Breaking,47,0.48,0.2,0.23678666666666667
656811,FS,Splitter,Offspeed,44,0.25,0.0,0.23153142857142855
656941,FF,4-Seam FB,Fastball,716,0.2831858407079646,0.525974025974026,0.36014094240837696
656941,SL,Slider,Breaking,522,0.38524590163934425,0.3917525773195876,0.3189203738317757
656941,SI,Sinker,Fastball,405,0.1377245508982036,0.7078651685393258,0.4989785436893204
656941,ST,Sweeper,Breaking,290,0.4796747967479675,0.26,0.2681397580645161
656941,CH,Changeup,Offspeed,276,0.42857142857142855,0.5185185185185185,0.3292227868852459
656941,FC,Cutter,Fastball,252,0.2966101694915254,0.8157894736842105,0.4738279069767442
656941,CU,Curveball,Breaking,238,0.4020618556701031,0.36363636363636365,0.3283952
656941,FS,Splitter,Offspeed,129,0.423728813559322,0.5,0.2662386666666666
656941,KC,Knuckle-Curve,Breaking,45,0.5,0.7777777777777778,0.394672
656976,FF,4-Seam FB,Fastball,141,0.08571428571428572,0.13513513513513514,0.2378810810810811
656976,SL,Slider,Breaking,66,0.17647058823529413,0.0,0.059666666666666666
656976,CH,Changeup,Offspeed,65,0.41379310344827586,0.5,0.3211876923076923
656976,SI,Sinker,Fastball,58,0.038461538461538464,0.47368421052631576,0.4351980952380953
656976,FC,Cutter,Fastball,45,0.24,0.5,0.19561538461538464
656976,ST,Sweeper,Breaking,39,0.42857142857142855,0.14285714285714285,0.11081714285714285
656976,CU,Curveball,Breaking,38,0.25,0.14285714285714285,0.31516666666666665
657041,FF,4-Seam FB,Fastball,431,0.19680851063829788,0.3854166666666667,0.3271631140350877
657041,SI,Sinker,Fastball,302,0.08527131782945736,0.43902439024390244,0.35795994623655913
657041,SL,Slider,Breaking,235,0.4,0.34210526315789475,0.2851209090909091
657041,FC,Cutter,Fastball,169,0.313953488372093,0.46875,0.316
657041,ST,Sweeper,Breaking,166,0.25862068965517243,0.24,0.19680142857142857
657041,CH,Changeup,Offspeed,131,0.35714285714285715,0.45161290322580644,0.37002666666666667
657041,CU,Curveball,Breaking,85,0.13793103448275862,0.058823529411764705,0.2086075
657041,FS,Splitter,Offspeed,32,0.23529411764705882,0.0,0.11434
657136,FF,4-Seam FB,Fastball,249,0.15873015873015872,0.3870967741935484,0.2941824242424243
657136,SI,Sinker,Fastball,212,0.07865168539325842,0.30357142857142855,0.31270966101694914
657136,SL,Slider,Breaking,148,0.3013698630136986,0.48148148148148145,0.34478839285714286
657136,ST,Sweeper,Breaking,97,0.4666666666666667,0.09523809523809523,0.232643
657136,FC,Cutter,Fastball,76,0.41025641025641024,0.3076923076923077,0.2625384615384615
657136,CH,Changeup,Offspeed,62,0.4722222222222222,0.3888888888888889,0.13888235294117648
657136,CU,Curveball,Breaking,55,0.045454545454545456,0.18181818181818182,0.23525153846153848
657656,FF,4-Seam FB,Fastball,288,0.2642857142857143,0.40816326530612246,0.4365178813559322
657656,SI,Sinker,Fastball,180,0.17708333333333334,0.4,0.3431991
657656,SL,Slider,Breaking,125,0.3269230769230769,0.4090909090909091,0.289936
657656,ST,Sweeper,Breaking,92,0.4418604651162791,0.2222222222222222,0.13866666666666666
657656,CH,Changeup,Offspeed,85,0.37254901960784315,0.6521739130434783,0.29772695652173914
657656,FC,Cutter,Fastball,73,0.425,0.26666666666666666,0.189
657656,CU,Curveball,Breaking,37,0.5,0.25,0.1172857142857143
657656,FS,Splitter,Offspeed,31,0.4375,0.18181818181818182,0.171072
657757,FF,4-Seam FB,Fastball,565,0.15467625899280577,0.5272727272727272,0.3807568503937008
657757,CH,Changeup,Offspeed,267,0.23015873015873015,0.34782608695652173,0.24092173913043477
657757,SI,Sinker,Fastball,252,0.11214953271028037,0.3392857142857143,0.3264276612903226
657757,SL,Slider,Breaking,224,0.2962962962962963,0.4117647058823529,0.3229863333333334
657757,CU,Curveball,Breaking,160,0.20754716981132076,0.15625,0.23627225806451613
657757,FC,Cutter,Fastball,132,0.19718309859154928,0.6071428571428571,0.3608579310344827
657757,ST,Sweeper,Breaking,117,0.4594594594594595,0.2857142857142857,0.23671108695652174
657757,FS,Splitter,Offspeed,74,0.2727272727272727,0.16666666666666666,0.18597200000000003
657757,KC,Knuckle-Curve,Breaking,33,0.4444444444444444,1.5,0.585744
660162,FF,4-Seam FB,Fastball,217,0.18518518518518517,0.2777777777777778,0.29453755813953486
660162,CH,Changeup,Offspeed,89,0.38235294117647056,0.07142857142857142,0.1970275
660162,SL,Slider,Breaking,83,0.5277777777777778,0.19047619047619047,0.1384797222222222
660162,SI,Sinker,Fastball,67,0.2,0.5,0.2807222222222222
660162,CU,Curveball,Breaking,47,0.3157894736842105,0.625,0.405965
660162,ST,Sweeper,Breaking,46,0.35,0.0,0.010199999999999999
660162,FC,Cutter,Fastball,34,0.36363636363636365,0.16666666666666666,0.350688
660271,FF,4-Seam FB,Fastball,751,0.27844311377245506,0.4246575342465753,0.37286380952380954
660271,CH,Changeup,Offspeed,334,0.40397350993377484,0.5,0.39122500000000004
660271,SI,Sinker,Fastball,283,0.21428571428571427,0.835820895522388,0.5436366666666667
660271,SL,Slider,Breaking,268,0.3805970149253731,0.4126984126984127,0.3452804109589041
660271,FC,Cutter,Fastball,199,0.24719101123595505,0.775,0.5343820212765957
660271,CU,Curveball,Breaking,173,0.41304347826086957,0.24324324324324326,0.2688542857142857
660271,ST,Sweeper,Breaking,165,0.3291139240506329,0.6382978723404256,0.362466568627451
660271,FS,Splitter,Offspeed,83,0.3,0.5,0.27339157894736843
660271,KC,Knuckle-Curve,Breaking,45,0.2727272727272727,0.2727272727272727,0.5482646153846155
660644,FF,4-Seam FB,Fastball,37,0.25,0.25,0.196144
660670,FF,4-Seam FB,Fastball,647,0.3119533527696793,0.3656716417910448,0.334048935483871
660670,SI,Sinker,Fastball,303,0.1787709497206704,0.6590909090909091,0.4605105102040816
660670,FC,Cutter,Fastball,199,0.33,0.20588235294117646,0.34869523809523806
660670,SL,Slider,Breaking,189,0.32098765432098764,0.41935483870967744,0.30843692307692305
660670,ST,Sweeper,Breaking,167,0.35714285714285715,0.5,0.39539459459459464
660670,CH,Changeup,Offspeed,165,0.35526315789473684,0.4473684210526316,0.30915707317073177
660670,CU,Curveball,Breaking,87,0.20833333333333334,0.7142857142857143,0.3944285714285715
660670,FS,Splitter,Offspeed,55,0.3125,0.5294117647058824,0.4394117647058824
660688,FF,4-Seam FB,Fastball,328,0.0918918918918919,0.4536082474226804,0.3233566836734694
660688,CH,Changeup,Offspeed,179,0.23076923076923078,0.38095238095238093,0.20885032258064515
660688,SI,Sinker,Fastball,155,0.09722222222222222,0.40425531914893614,0.353612
660688,SL,Slider,Breaking,155,0.17391304347826086,0.4444444444444444,0.27578556603773585
660688,FC,Cutter,Fastball,88,0.06976744186046512,0.8666666666666667,0.3773022222222222
660688,CU,Curveball,Breaking,84,0.0967741935483871,0.1875,0.22781249999999997
660688,ST,Sweeper,Breaking,81,0.1891891891891892,0.5,0.2510302380952381
660688,FS,Splitter,Offspeed,44,0.16,0.47058823529411764,0.25042888888888887
660710,FF,4-Seam FB,Fastball,101,0.16279069767441862,0.65,0.42669043478260876
660710,SI,Sinker,Fastball,73,0.10526315789473684,0.2857142857142857,0.21105882352941177
660710,SL,Slider,Breaking,73,0.2777777777777778,0.21052631578947367,0.174986
660710,ST,Sweeper,Breaking,45,0.4,0.36363636363636365,0.23287346153846153
660710,CH,Changeup,Offspeed,37,0.42857142857142855,0.0,0.18318
660821,FF,4-Seam FB,Fastball,433,0.2850877192982456,0.45054945054945056,0.3058227419354839
660821,SI,Sinker,Fastball,171,0.20238095238095238,0.43902439024390244,0.2702517045454545
660821,CH,Changeup,Offspeed,147,0.3188405797101449,0.25,0.3220696774193548
660821,FC,Cutter,Fastball,129,0.2878787878787879,0.8076923076923077,0.42147703703703704
660821,SL,Slider,Breaking,103,0.359375,0.25,0.3544422580645161
660821,FS,Splitter,Offspeed,80,0.20930232558139536,0.4,0.2896228571428572
660821,ST,Sweeper,Breaking,68,0.25,0.13043478260869565,0.31338979166666664
660821,CU,Curveball,Breaking,67,0.30952380952380953,0.48,0.38158730769230775
660821,KC,Knuckle-Curve,Breaking,28,0.35294117647058826,0.2857142857142857,0.21337566666666666
660844,FF,4-Seam FB,Fastball,247,0.10869565217391304,0.18,0.2754911320754717
660844,SI,Sinker,Fastball,98,0.20512820512820512,0.2,0.26632639999999996
660844,FC,Cutter,Fastball,94,0.1935483870967742,0.5,0.2036109090909091
660844,CH,Changeup,Offspeed,79,0.27586206896551724,0.21428571428571427,0.24482933333333337
660844,SL,Slider,Breaking,69,0.5769230769230769,0.0,0.16214333333333333
660844,CU,Curveball,Breaking,46,0.3,0.0,0.145927
660844,ST,Sweeper,Breaking,35,0.3,0.16666666666666666,0.3023885714285714
661388,FF,4-Seam FB,Fastball,608,0.17549668874172186,0.41044776119402987,0.3483199668874172
661388,SI,Sinker,Fastball,451,0.10043668122270742,0.5111111111111111,0.3616061824324325
661388,SL,Slider,Breaking,351,0.3,0.24675324675324675,0.29537822784810125
661388,ST,Sweeper,Breaking,244,0.2727272727272727,0.35,0.2705104761904762
661388,FC,Cutter,Fastball,187,0.21212121212121213,0.7818181818181819,0.4018772413793103
661388,CH,Changeup,Offspeed,179,0.25287356321839083,0.3404255319148936,0.2851622641509434
661388,CU,Curveball,Breaking,112,0.325,0.20833333333333334,0.22743827586206897
661388,FS,Splitter,Offspeed,66,0.34210526315789475,0.4117647058823529,0.3202066666666667
661388,KC,Knuckle-Curve,Breaking,29,0.4166666666666667,0.6666666666666666,0.4706666666666666
661531,FF,4-Seam FB,Fastball,106,0.3148148148148148,0.7037037037037037,0.38391230769230766
661531,SI,Sinker,Fastball,69,0.20689655172413793,0.07142857142857142,0.3029146666666667
661531,CH,Changeup,Offspeed,41,0.2608695652173913,0.5454545454545454,0.19536363636363632
661531,ST,Sweeper,Breaking,41,0.35,0.0,0.099375
661531,FC,Cutter,Fastball,30,0.26666666666666666,0.4444444444444444,0.332704375
661531,SL,Slider,Breaking,25,0.6666666666666666,0.0,0.24774400000000002
662139,FF,4-Seam FB,Fastball,650,0.23324396782841822,0.3618421052631579,0.30025167701863353
662139,SI,Sinker,Fastball,349,0.12727272727272726,0.45977011494252873,0.30812794444444447
662139,SL,Slider,Breaking,276,0.25165562913907286,0.375,0.24460213333333333
662139,FC,Cutter,Fastball,192,0.18627450980392157,0.24489795918367346,0.22466782608695654
662139,CH,Changeup,Offspeed,178,0.2336448598130841,0.36363636363636365,0.29342749999999995
662139,CU,Curveball,Breaking,164,0.21518987341772153,0.16666666666666666,0.22382200000000002
662139,ST,Sweeper,Breaking,146,0.22807017543859648,0.35,0.32147454545454546
662139,FS,Splitter,Offspeed,64,0.3611111111111111,0.4444444444444444,0.3520423529411765
662139,KC,Knuckle-Curve,Breaking,39,0.3888888888888889,0.3333333333333333,0.258305
663330,FF,4-Seam FB,Fastball,177,0.2891566265060241,0.3469387755102041,0.35798181034482757
663330,CH,Changeup,Offspeed,134,0.32894736842105265,0.37142857142857144,0.27634375
663330,SL,Slider,Breaking,114,0.5272727272727272,0.2727272727272727,0.12750727272727272
663330,SI,Sinker,Fastball,86,0.17073170731707318,0.6666666666666666,0.5742216666666667
663330,CU,Curveball,Breaking,53,0.3684210526315789,0.36363636363636365,0.1605
663330,ST,Sweeper,Breaking,52,0.52,0.4444444444444444,0.2594444444444444
663330,FC,Cutter,Fastball,44,0.18181818181818182,0.3333333333333333,0.37251500000000004
663368,FF,4-Seam FB,Fastball,161,0.24691358024691357,0.21052631578947367,0.191329
663368,CH,Changeup,Offspeed,75,0.24242424242424243,0.23529411764705882,0.17786666666666667
663368,SI,Sinker,Fastball,66,0.045454545454545456,0.7142857142857143,0.5673159999999999
663368,FC,Cutter,Fastball,45,0.1111111111111111,0.2222222222222222,0.23594400000000001
663368,CU,Curveball,Breaking,34,0.14285714285714285,0.125,0.3045244444444445
663368,SL,Slider,Breaking,34,0.5,0.5,0.3570322727272727
663457,FF,4-Seam FB,Fastball,398,0.17532467532467533,0.45569620253164556,0.40245333333333333
663457,SI,Sinker,Fastball,232,0.07058823529411765,0.3829787234042553,0.35833
663457,CH,Changeup,Offspeed,159,0.16176470588235295,0.2,0.25072434782608694
663457,SL,Slider,Breaking,158,0.32075471698113206,0.26666666666666666,0.29361714285714285
663457,FC,Cutter,Fastball,100,0.2553191489361702,0.2857142857142857,0.23953272727272729
663457,CU,Curveball,Breaking,93,0.14285714285714285,0.8461538461538461,0.4807692307692308
663457,ST,Sweeper,Breaking,69,0.2727272727272727,0.6666666666666666,0.44896
663457,FS,Splitter,Offspeed,61,0.25,0.2777777777777778,0.25433333333333336
663494,FF,4-Seam FB,Fastball,277,0.16541353383458646,0.42857142857142855,0.36363815384615383
663494,SI,Sinker,Fastball,135,0.12962962962962962,0.36,0.32823338709677424
663494,CH,Changeup,Offspeed,80,0.3333333333333333,0.20833333333333334,0.176875
663494,SL,Slider,Breaking,65,0.28125,0.1875,0.20263058823529412
